category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_MITOTIC_SPINDLE,10,199,0.05025125628140704,0.10779435755982952,0.10779435755982952,23095/2037/4627/51199/22919/4001/10426/6904/201176/613,KIF1B/EPB41L2/MYH9/NIN/MAPRE1/LMNB1/TUBGCP3/TBCD/ARHGAP27/BCR,ENSG00000054523/ENSG00000079819/ENSG00000100345/ENSG00000100503/ENSG00000101367/ENSG00000113368/ENSG00000126216/ENSG00000141556/ENSG00000159314/ENSG00000186716
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_E2F_TARGETS,7,200,0.035,0.5865426516065854,0.5865426516065855,10460/8914/4001/4609/23165/1633/8493,TACC3/TIMELESS/LMNB1/MYC/NUP205/DCK/PPM1D,ENSG00000013810/ENSG00000111602/ENSG00000113368/ENSG00000136997/ENSG00000155561/ENSG00000156136/ENSG00000170836
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_IL6_JAK_STAT3_SIGNALING,4,87,0.04597701149425287,0.5865426516065854,0.5865426516065855,7133/7297/3676/2,TNFRSF1B/TYK2/ITGA4/A2M,ENSG00000028137/ENSG00000105397/ENSG00000115232/ENSG00000175899
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_P53_PATHWAY,7,200,0.035,0.5865426516065854,0.5865426516065855,1606/30836/10057/127544/5925/8493/3654,DGKA/DNTTIP2/ABCC5/RNF19B/RB1/PPM1D/IRAK1,ENSG00000065357/ENSG00000067334/ENSG00000114770/ENSG00000116514/ENSG00000139687/ENSG00000170836/ENSG00000184216
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,49,0.061224489795918366,0.5865426516065854,0.5865426516065855,2730/5214/7296,GCLM/PFKP/TXNRD1,ENSG00000023909/ENSG00000067057/ENSG00000198431
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_G2M_CHECKPOINT,6,200,0.03,0.6873931622263622,0.6873931622263622,5976/3980/10460/4001/4957/4609,UPF1/LIG3/TACC3/LMNB1/ODF2/MYC,ENSG00000005007/ENSG00000005156/ENSG00000013810/ENSG00000113368/ENSG00000136811/ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_HEME_METABOLISM,6,200,0.03,0.6873931622263622,0.6873931622263622,2730/7145/9663/6397/1039/3005,GCLM/TNS1/LPIN2/SEC14L1/CDR2/H1-0,ENSG00000023909/ENSG00000079308/ENSG00000101577/ENSG00000129657/ENSG00000140743/ENSG00000189060
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_MYC_TARGETS_V1,6,200,0.03,0.6873931622263622,0.6873931622263622,1665/4686/4609/6240/11260/23450,DHX15/NCBP1/MYC/RRM1/XPOT/SF3B3,ENSG00000109606/ENSG00000136937/ENSG00000136997/ENSG00000167325/ENSG00000184575/ENSG00000189091
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,4,113,0.035398230088495575,0.6873931622263622,0.6873931622263622,23644/3309/10525/11260,EDC4/HSPA5/HYOU1/XPOT,ENSG00000038358/ENSG00000044574/ENSG00000149428/ENSG00000184575
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_ANDROGEN_RESPONSE,3,100,0.03,0.7712330696161208,0.7712330696161208,7520/10257/3005,XRCC5/ABCC4/H1-0,ENSG00000079246/ENSG00000125257/ENSG00000189060
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_GLYCOLYSIS,5,200,0.025,0.7712330696161208,0.7712330696161208,54480/3309/5214/2997/3417,CHPF2/HSPA5/PFKP/GYS1/IDH1,ENSG00000033100/ENSG00000044574/ENSG00000067057/ENSG00000104812/ENSG00000138413
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_HYPOXIA,5,200,0.025,0.7712330696161208,0.7712330696161208,3309/5214/3340/4627/2997,HSPA5/PFKP/NDST1/MYH9/GYS1,ENSG00000044574/ENSG00000067057/ENSG00000070614/ENSG00000100345/ENSG00000104812
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_INFLAMMATORY_RESPONSE,5,200,0.025,0.7712330696161208,0.7712330696161208,7133/23095/4790/5894/4609,TNFRSF1B/KIF1B/NFKB1/RAF1/MYC,ENSG00000028137/ENSG00000054523/ENSG00000109320/ENSG00000132155/ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_MYC_TARGETS_V2,2,58,0.034482758620689655,0.7712330696161208,0.7712330696161208,6949/4609,TCOF1/MYC,ENSG00000070814/ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,105,0.02857142857142857,0.7712330696161208,0.7712330696161208,5335/5894/156,PLCG1/RAF1/GRK2,ENSG00000124181/ENSG00000132155/ENSG00000173020
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_TNFA_SIGNALING_VIA_NFKB,5,200,0.025,0.7712330696161208,0.7712330696161208,4790/127544/4609/10221/8303,NFKB1/RNF19B/MYC/TRIB1/SNN,ENSG00000109320/ENSG00000116514/ENSG00000136997/ENSG00000173334/ENSG00000184602
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_BILE_ACID_METABOLISM,3,112,0.026785714285714284,0.8128126488770818,0.8128126488770819,2730/3417/4864,GCLM/IDH1/NPC1,ENSG00000023909/ENSG00000138413/ENSG00000141458
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_APICAL_JUNCTION,4,200,0.02,0.8597965951724613,0.8597965951724613,2037/4627/5335/8754,EPB41L2/MYH9/PLCG1/ADAM9,ENSG00000079819/ENSG00000100345/ENSG00000124181/ENSG00000168615
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_CHOLESTEROL_HOMEOSTASIS,2,74,0.02702702702702703,0.8597965951724613,0.8597965951724613,875/6721,CBS/SREBF2,ENSG00000160200/ENSG00000198911
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_COMPLEMENT,4,200,0.02,0.8597965951724613,0.8597965951724613,3309/5894/8754/1378,HSPA5/RAF1/ADAM9/CR1,ENSG00000044574/ENSG00000132155/ENSG00000168615/ENSG00000203710
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.8597965951724613,0.8597965951724613,4627,MYH9,ENSG00000100345
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_KRAS_SIGNALING_UP,4,200,0.02,0.8597965951724613,0.8597965951724613,7133/51199/58155/10221,TNFRSF1B/NIN/PTBP2/TRIB1,ENSG00000028137/ENSG00000100503/ENSG00000117569/ENSG00000173334
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_MTORC1_SIGNALING,4,200,0.02,0.8597965951724613,0.8597965951724613,3309/3417/23165/7296,HSPA5/IDH1/NUP205/TXNRD1,ENSG00000044574/ENSG00000138413/ENSG00000155561/ENSG00000198431
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_SPERMATOGENESIS,3,135,0.022222222222222223,0.8597965951724613,0.8597965951724613,9489/55342/7247,PGS1/STRBP/TSN,ENSG00000087157/ENSG00000165209/ENSG00000211460
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_PROTEIN_SECRETION,2,96,0.020833333333333332,0.8786524741862736,0.8786524741862737,23095/164,KIF1B/AP1G1,ENSG00000054523/ENSG00000166747
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,42,0.023809523809523808,0.8786524741862736,0.8786524741862737,4609,MYC,ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_PEROXISOME,2,104,0.019230769230769232,0.8874905835640122,0.8874905835640122,10057/3417,ABCC5/IDH1,ENSG00000114770/ENSG00000138413
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_ADIPOGENESIS,3,200,0.015,0.9266389817323187,0.9266389817323188,64225/3417/23344,ATL2/IDH1/ESYT1,ENSG00000119787/ENSG00000138413/ENSG00000139641
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_COAGULATION,2,138,0.014492753623188406,0.9266389817323187,0.9266389817323188,8754/2,ADAM9/A2M,ENSG00000168615/ENSG00000175899
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,200,0.015,0.9266389817323187,0.9266389817323188,3983/4609/9214,ABLIM1/MYC/FCMR,ENSG00000099204/ENSG00000136997/ENSG00000162894
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_MYOGENESIS,3,200,0.015,0.9266389817323187,0.9266389817323188,3983/4627/5925,ABLIM1/MYH9/RB1,ENSG00000099204/ENSG00000100345/ENSG00000139687
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,200,0.015,0.9266389817323187,0.9266389817323188,4967/3417/528,OGDH/IDH1/ATP6V1C1,ENSG00000105953/ENSG00000138413/ENSG00000155097
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_XENOBIOTIC_METABOLISM,3,200,0.015,0.9266389817323187,0.9266389817323188,9663/3417/4864,LPIN2/IDH1/NPC1,ENSG00000101577/ENSG00000138413/ENSG00000141458
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_UV_RESPONSE_DN,2,144,0.013888888888888888,0.9272788721256352,0.9272788721256353,4790/4609,NFKB1/MYC,ENSG00000109320/ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_UV_RESPONSE_UP,2,158,0.012658227848101266,0.9573312991471562,0.9573312991471562,2011/528,MARK2/ATP6V1C1,ENSG00000072518/ENSG00000155097
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_ALLOGRAFT_REJECTION,1,200,0.005,0.9746791812972905,0.9746791812972905,11146,GLMN,ENSG00000174842
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_APOPTOSIS,1,161,0.006211180124223602,0.9746791812972905,0.9746791812972905,3005,H1-0,ENSG00000189060
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_DNA_REPAIR,1,150,0.006666666666666667,0.9746791812972905,0.9746791812972905,8178,ELL,ENSG00000105656
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_ESTROGEN_RESPONSE_LATE,1,200,0.005,0.9746791812972905,0.9746791812972905,3716,JAK1,ENSG00000162434
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_FATTY_ACID_METABOLISM,1,158,0.006329113924050633,0.9746791812972905,0.9746791812972905,3417,IDH1,ENSG00000138413
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_IL2_STAT5_SIGNALING,2,199,0.010050251256281407,0.9746791812972905,0.9746791812972905,7133/4609,TNFRSF1B/MYC,ENSG00000028137/ENSG00000136997
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_INTERFERON_GAMMA_RESPONSE,2,200,0.01,0.9746791812972905,0.9746791812972905,5214/4790,PFKP/NFKB1,ENSG00000067057/ENSG00000109320
H,,module_P337_BAL_EOS.pct_07,224,78,4383,HALLMARK_KRAS_SIGNALING_DN,1,200,0.005,0.9746791812972905,0.9746791812972905,8303,SNN,ENSG00000184602
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_E2F_TARGETS,13,200,0.065,0.18043107871006153,0.1734120207282056,204/55635/10797/23468/6118/6434/580/3184/7398/7884/3148/5885/11051,AK2/DEPDC1/MTHFD2/CBX5/RPA2/TRA2B/BARD1/HNRNPD/USP1/SLBP/HMGB2/RAD21/NUDT21,ENSG00000004455/ENSG00000024526/ENSG00000065911/ENSG00000094916/ENSG00000117748/ENSG00000136527/ENSG00000138376/ENSG00000138668/ENSG00000162607/ENSG00000163950/ENSG00000164104/ENSG00000164754/ENSG00000167005
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_IL2_STAT5_SIGNALING,12,199,0.06030150753768844,0.22881716953428952,0.21991581511304714,2323/990/4953/8600/8835/943/3976/2012/3586/8477/6335/3563,FLT3LG/CDC6/ODC1/TNFSF11/SOCS2/TNFRSF8/LIF/EMP1/IL10/GPR65/SCN9A/IL3RA,ENSG00000090554/ENSG00000094804/ENSG00000115758/ENSG00000120659/ENSG00000120833/ENSG00000120949/ENSG00000128342/ENSG00000134531/ENSG00000136634/ENSG00000140030/ENSG00000169432/ENSG00000185291
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_KRAS_SIGNALING_UP,11,200,0.055,0.2874689331720603,0.2762859311951152,55365/4320/5327/28959/8808/3976/83483/2012/56172/51129/3575,TMEM176A/MMP11/PLAT/TMEM176B/IL1RL2/LIF/PLVAP/EMP1/ANKH/ANGPTL4/IL7R,ENSG00000002933/ENSG00000099953/ENSG00000104368/ENSG00000106565/ENSG00000115598/ENSG00000128342/ENSG00000130300/ENSG00000134531/ENSG00000154122/ENSG00000167772/ENSG00000168685
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_MYC_TARGETS_V1,11,200,0.055,0.2874689331720603,0.2762859311951152,8664/5706/4953/1017/6434/3184/26135/9184/7411/7398/3251,EIF3D/PSMC6/ODC1/CDK2/TRA2B/HNRNPD/SERBP1/BUB3/VBP1/USP1/HPRT1,ENSG00000100353/ENSG00000100519/ENSG00000115758/ENSG00000123374/ENSG00000136527/ENSG00000138668/ENSG00000142864/ENSG00000154473/ENSG00000155959/ENSG00000162607/ENSG00000165704
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ALLOGRAFT_REJECTION,9,200,0.045,0.7527982873505613,0.7235132281172443,8664/2000/11222/3976/3586/8477/3578/3848/10333,EIF3D/ELF4/MRPL3/LIF/IL10/GPR65/IL9/KRT1/TLR6,ENSG00000100353/ENSG00000102034/ENSG00000114686/ENSG00000128342/ENSG00000136634/ENSG00000140030/ENSG00000145839/ENSG00000167768/ENSG00000174130
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_G2M_CHECKPOINT,9,200,0.045,0.7527982873505613,0.7235132281172443,91746/990/4953/6118/6434/580/3184/9184/5885,YTHDC1/CDC6/ODC1/RPA2/TRA2B/BARD1/HNRNPD/BUB3/RAD21,ENSG00000083896/ENSG00000094804/ENSG00000115758/ENSG00000117748/ENSG00000136527/ENSG00000138376/ENSG00000138668/ENSG00000154473/ENSG00000164754
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,42,0.07142857142857142,0.7527982873505613,0.7235132281172443,8312/4851/9794,AXIN1/NOTCH1/MAML1,ENSG00000103126/ENSG00000148400/ENSG00000161021
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ANDROGEN_RESPONSE,4,100,0.04,0.8090319497353329,0.7775593109584436,57178/25816/56172/4094,ZMIZ1/TNFAIP8/ANKH/MAF,ENSG00000108175/ENSG00000145779/ENSG00000154122/ENSG00000178573
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_APICAL_JUNCTION,7,200,0.035,0.8090319497353329,0.7775593109584436,6624/7087/1024/3680/25945/5600/5089,FSCN1/ICAM5/CDK8/ITGA9/NECTIN3/MAPK11/PBX2,ENSG00000075618/ENSG00000105376/ENSG00000132964/ENSG00000144668/ENSG00000177707/ENSG00000185386/ENSG00000204304
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_APOPTOSIS,6,161,0.037267080745341616,0.8090319497353329,0.7775593109584436,5327/969/1017/2012/56172/3148,PLAT/CD69/CDK2/EMP1/ANKH/HMGB2,ENSG00000104368/ENSG00000110848/ENSG00000123374/ENSG00000134531/ENSG00000154122/ENSG00000164104
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_COAGULATION,5,138,0.036231884057971016,0.8090319497353329,0.7775593109584436,4320/5327/7980/5624/1510,MMP11/PLAT/TFPI2/PROC/CTSE,ENSG00000099953/ENSG00000104368/ENSG00000105825/ENSG00000115718/ENSG00000196188
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_DNA_REPAIR,6,150,0.04,0.8090319497353329,0.7775593109584436,10959/6118/6883/3251/11051/124583,TMED2/RPA2/TAF12/HPRT1/NUDT21/CANT1,ENSG00000086598/ENSG00000117748/ENSG00000120656/ENSG00000165704/ENSG00000167005/ENSG00000171302
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,8,200,0.04,0.8090319497353329,0.7775593109584436,7980/4232/5376/7422/7168/7171/1000/1282,TFPI2/MEST/PMP22/VEGFA/TPM1/TPM4/CDH2/COL4A1,ENSG00000105825/ENSG00000106484/ENSG00000109099/ENSG00000112715/ENSG00000140416/ENSG00000167460/ENSG00000170558/ENSG00000187498
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_GLYCOLYSIS,7,200,0.035,0.8090319497353329,0.7775593109584436,8277/55635/2023/7422/2539/51129/5223,TKTL1/DEPDC1/ENO1/VEGFA/G6PD/ANGPTL4/PGAM1,ENSG00000007350/ENSG00000024526/ENSG00000074800/ENSG00000112715/ENSG00000160211/ENSG00000167772/ENSG00000171314
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_INFLAMMATORY_RESPONSE,7,200,0.035,0.8090319497353329,0.7775593109584436,969/9111/3976/91/3586/3575/2550,CD69/NMI/LIF/ACVR1B/IL10/IL7R/GABBR1,ENSG00000110848/ENSG00000123609/ENSG00000128342/ENSG00000135503/ENSG00000136634/ENSG00000168685/ENSG00000204681
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_KRAS_SIGNALING_DN,7,200,0.035,0.8090319497353329,0.7775593109584436,23031/580/26548/2649/8085/3848/6474,MAST3/BARD1/ITGB1BP2/NR6A1/KMT2D/KRT1/SHOX2,ENSG00000099308/ENSG00000138376/ENSG00000147166/ENSG00000148200/ENSG00000167548/ENSG00000167768/ENSG00000168779
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_MTORC1_SIGNALING,8,200,0.04,0.8090319497353329,0.7775593109584436,10797/4802/2023/5706/10096/908/2539/3251,MTHFD2/NFYC/ENO1/PSMC6/ACTR3/CCT6A/G6PD/HPRT1,ENSG00000065911/ENSG00000066136/ENSG00000074800/ENSG00000100519/ENSG00000115091/ENSG00000146731/ENSG00000160211/ENSG00000165704
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_MYOGENESIS,7,200,0.035,0.8090319497353329,0.7775593109584436,5837/4621/3679/844/7170/4851/8557,PYGM/MYH3/ITGA7/CASQ1/TPM3/NOTCH1/TCAP,ENSG00000068976/ENSG00000109063/ENSG00000135424/ENSG00000143318/ENSG00000143549/ENSG00000148400/ENSG00000173991
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_NOTCH_SIGNALING,2,32,0.0625,0.8090319497353329,0.7775593109584436,4851/5578,NOTCH1/PRKCA,ENSG00000148400/ENSG00000154229
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_PANCREAS_BETA_CELLS,2,40,0.05,0.8090319497353329,0.7775593109584436,7421/3642,VDR/INSM1,ENSG00000111424/ENSG00000173404
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_UV_RESPONSE_DN,5,144,0.034722222222222224,0.845375531631126,0.8124890693022264,91746/57178/5376/2274/5578,YTHDC1/ZMIZ1/PMP22/FHL2/PRKCA,ENSG00000083896/ENSG00000108175/ENSG00000109099/ENSG00000115641/ENSG00000154229
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ADIPOGENESIS,4,200,0.02,0.9339851756737982,0.8976516562539937,204/3679/51129/1282,AK2/ITGA7/ANGPTL4/COL4A1,ENSG00000004455/ENSG00000135424/ENSG00000167772/ENSG00000187498
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ANGIOGENESIS,1,36,0.027777777777777776,0.9339851756737982,0.8976516562539937,7422,VEGFA,ENSG00000112715
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_BILE_ACID_METABOLISM,2,112,0.017857142857142856,0.9339851756737982,0.8976516562539937,8630/654,HSD17B6/BMP6,ENSG00000025423/ENSG00000153162
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_COMPLEMENT,5,200,0.025,0.9339851756737982,0.8976516562539937,5646/5327/7980/6283/3684,PRSS3/PLAT/TFPI2/S100A12/ITGAM,ENSG00000010438/ENSG00000104368/ENSG00000105825/ENSG00000163221/ENSG00000169896
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ESTROGEN_RESPONSE_EARLY,5,200,0.025,0.9339851756737982,0.8976516562539937,2274/3898/5979/124583/4603,FHL2/LAD1/RET/CANT1/MYBL1,ENSG00000115641/ENSG00000159166/ENSG00000165731/ENSG00000171302/ENSG00000185697
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_ESTROGEN_RESPONSE_LATE,5,200,0.025,0.9339851756737982,0.8976516562539937,990/7980/4232/3251/5979,CDC6/TFPI2/MEST/HPRT1/RET,ENSG00000094804/ENSG00000105825/ENSG00000106484/ENSG00000165704/ENSG00000165731
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_FATTY_ACID_METABOLISM,3,158,0.0189873417721519,0.9339851756737982,0.8976516562539937,4953/1743/5162,ODC1/DLST/PDHB,ENSG00000115758/ENSG00000119689/ENSG00000168291
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_HEDGEHOG_SIGNALING,1,36,0.027777777777777776,0.9339851756737982,0.8976516562539937,7422,VEGFA,ENSG00000112715
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_HYPOXIA,6,200,0.03,0.9339851756737982,0.8976516562539937,8277/5837/2023/7422/5578/51129,TKTL1/PYGM/ENO1/VEGFA/PRKCA/ANGPTL4,ENSG00000007350/ENSG00000068976/ENSG00000074800/ENSG00000112715/ENSG00000154229/ENSG00000167772
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_IL6_JAK_STAT3_SIGNALING,2,87,0.022988505747126436,0.9339851756737982,0.8976516562539937,91/3563,ACVR1B/IL3RA,ENSG00000135503/ENSG00000185291
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_INTERFERON_ALPHA_RESPONSE,2,97,0.020618556701030927,0.9339851756737982,0.8976516562539937,9111/10581,NMI/IFITM2,ENSG00000123609/ENSG00000185201
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_INTERFERON_GAMMA_RESPONSE,4,200,0.02,0.9339851756737982,0.8976516562539937,10797/969/9111/10581,MTHFD2/CD69/NMI/IFITM2,ENSG00000065911/ENSG00000110848/ENSG00000123609/ENSG00000185201
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_P53_PATHWAY,5,200,0.025,0.9339851756737982,0.8976516562539937,7421/3976/91/4851/57799,VDR/LIF/ACVR1B/NOTCH1/RAB40C,ENSG00000111424/ENSG00000128342/ENSG00000135503/ENSG00000148400/ENSG00000197562
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,105,0.02857142857142857,0.9339851756737982,0.8976516562539937,10096/1017/117145,ACTR3/CDK2/THEM4,ENSG00000115091/ENSG00000123374/ENSG00000159445
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,49,0.02040816326530612,0.9339851756737982,0.8976516562539937,2539,G6PD,ENSG00000160211
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_SPERMATOGENESIS,4,135,0.02962962962962963,0.9339851756737982,0.8976516562539937,8277/7091/51686/673,TKTL1/TLE4/OAZ3/BRAF,ENSG00000007350/ENSG00000106829/ENSG00000143450/ENSG00000157764
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_TNFA_SIGNALING_VIA_NFKB,6,200,0.03,0.9339851756737982,0.8976516562539937,969/7422/3976/25816/3575/24147,CD69/VEGFA/LIF/TNFAIP8/IL7R/FJX1,ENSG00000110848/ENSG00000112715/ENSG00000128342/ENSG00000145779/ENSG00000168685/ENSG00000179431
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,113,0.02654867256637168,0.9339851756737982,0.8976516562539937,10797/7422/79094,MTHFD2/VEGFA/CHAC1,ENSG00000065911/ENSG00000112715/ENSG00000128965
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_UV_RESPONSE_UP,3,158,0.0189873417721519,0.9339851756737982,0.8976516562539937,1017/5979/6474,CDK2/RET/SHOX2,ENSG00000123374/ENSG00000165731/ENSG00000168779
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_XENOBIOTIC_METABOLISM,5,200,0.025,0.9339851756737982,0.8976516562539937,28959/5730/5226/55502/3251,TMEM176B/PTGDS/PGD/HES6/HPRT1,ENSG00000106565/ENSG00000107317/ENSG00000142657/ENSG00000144485/ENSG00000165704
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_HEME_METABOLISM,3,200,0.015,0.980058207071254,0.9419323729288941,9911/1510/3043,TMCC2/CTSE/HBB,ENSG00000133069/ENSG00000196188/ENSG00000244734
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_MITOTIC_SPINDLE,2,199,0.010050251256281407,0.980058207071254,0.9419323729288941,6624/9181,FSCN1/ARHGEF2,ENSG00000075618/ENSG00000116584
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2,200,0.01,0.980058207071254,0.9419323729288941,1743/5162,DLST/PDHB,ENSG00000119689/ENSG00000168291
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_PEROXISOME,1,104,0.009615384615384616,0.980058207071254,0.9419323729288941,5244,ABCB4,ENSG00000005471
H,,module_P337_BAL_EOS.pct_02,416,124,4383,HALLMARK_PROTEIN_SECRETION,1,96,0.010416666666666666,0.980058207071254,0.9419323729288941,10959,TMED2,ENSG00000086598
H,,module_P337_BAL_EOS.pct_04,317,94,4383,HALLMARK_G2M_CHECKPOINT,15,200,0.075,6.985238825476779e-4,6.617594676767475e-4,3149/602/3835/8317/6839/10664/2146/10051/10212/9493/9585/22823/10036/10293/85236,HMGB3/BCL3/KIF22/CDC7/SUV39H1/CTCF/EZH2/SMC4/DDX39A/KIF23/KIF20B/MTF2/CHAF1A/TRAIP/H2BC12,ENSG00000029993/ENSG00000069399/ENSG00000079616/ENSG00000097046/ENSG00000101945/ENSG00000102974/ENSG00000106462/ENSG00000113810/ENSG00000123136/ENSG00000137807/ENSG00000138182/ENSG00000143033/ENSG00000167670/ENSG00000183763/ENSG00000197903
