category,subcategory,group,size.group,size.overlap.category,size.category,Description,size.overlap.term,size.term,k.K,p.adjust,qvalue,ENTREZIDs,SYMBOLs,ENSEMBLIDs
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_HNF3A_PATHWAY,3,44,0.06818181818181818,0.4396992123383471,0.40157670106198223,653509/6441/729238,SFTPA1/SFTPD/SFTPA2,ENSG00000122852/ENSG00000133661/ENSG00000185303
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,3,44,0.06818181818181818,0.4396992123383471,0.40157670106198223,1310/1299/1282,COL19A1/COL9A3/COL4A1,ENSG00000082293/ENSG00000092758/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,4,71,0.056338028169014086,0.4396992123383471,0.40157670106198223,990/5706/1017/9861,CDC6/PSMC6/CDK2/PSMD6,ENSG00000094804/ENSG00000100519/ENSG00000123374/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,4,71,0.056338028169014086,0.4396992123383471,0.40157670106198223,55904/8365/8085/8294,KMT2E/H4C8/KMT2D/H4C9,ENSG00000005483/ENSG00000158406/ENSG00000167548/ENSG00000276180
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,11,297,0.037037037037037035,0.4396992123383471,0.40157670106198223,5595/8312/8970/3017/8365/5885/5162/8339/8294/3012/8343,MAPK3/AXIN1/H2BC11/H2BC5/H4C8/RAD21/PDHB/H2BC8/H4C9/H2AC8/H2BC7,ENSG00000102882/ENSG00000103126/ENSG00000124635/ENSG00000158373/ENSG00000158406/ENSG00000164754/ENSG00000168291/ENSG00000273802/ENSG00000276180/ENSG00000277075/ENSG00000277224
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_NOS1_PATHWAY,2,21,0.09523809523809523,0.44857439732718624,0.40968239561207925,5530/5578,PPP3CA/PRKCA,ENSG00000138814/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_LEISHMANIA_INFECTION,4,72,0.05555555555555555,0.44857439732718624,0.40968239561207925,5595/3586/3684/5600,MAPK3/IL10/ITGAM/MAPK11,ENSG00000102882/ENSG00000136634/ENSG00000169896/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_S1P_S1P1_PATHWAY,2,21,0.09523809523809523,0.44857439732718624,0.40968239561207925,5595/7422,MAPK3/VEGFA,ENSG00000102882/ENSG00000112715
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNAL_TRANSDUCTION_BY_L1,2,21,0.09523809523809523,0.44857439732718624,0.40968239561207925,5595/3680,MAPK3/ITGA9,ENSG00000102882/ENSG00000144668
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_CREB_PATHWAY,2,22,0.09090909090909091,0.4618389774243941,0.42179691882916936,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_EDG1_PATHWAY,2,22,0.09090909090909091,0.4618389774243941,0.42179691882916936,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_AVB3_INTEGRIN_PATHWAY,4,74,0.05405405405405406,0.4618389774243941,0.42179691882916936,1299/5595/7422/1282,COL9A3/MAPK3/VEGFA/COL4A1,ENSG00000092758/ENSG00000102882/ENSG00000112715/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_PS1_PATHWAY,3,46,0.06521739130434782,0.4618389774243941,0.42179691882916936,5595/8312/4851,MAPK3/AXIN1/NOTCH1,ENSG00000102882/ENSG00000103126/ENSG00000148400
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_SYNDECAN_1_PATHWAY,3,46,0.06521739130434782,0.4618389774243941,0.42179691882916936,1299/5595/1282,COL9A3/MAPK3/COL4A1,ENSG00000092758/ENSG00000102882/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_ERK_MAPK_TARGETS,2,22,0.09090909090909091,0.4618389774243941,0.42179691882916936,5595/5600,MAPK3/MAPK11,ENSG00000102882/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NEDDYLATION,9,234,0.038461538461538464,0.4618389774243941,0.42179691882916936,5706/8835/8533/55527/9861/25879/55884/123879/8139,PSMC6/SOCS2/COPS3/FEM1A/PSMD6/DCAF13/WSB2/DCUN1D3/GAN,ENSG00000100519/ENSG00000120833/ENSG00000141030/ENSG00000141965/ENSG00000163636/ENSG00000164934/ENSG00000176871/ENSG00000188215/ENSG00000261609
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_POTASSIUM_CHANNELS,5,103,0.04854368932038835,0.4618389774243941,0.42179691882916936,3787/89822/3741/26251/2550,KCNS1/KCNK17/KCNA5/KCNG2/GABBR1,ENSG00000124134/ENSG00000124780/ENSG00000130037/ENSG00000178342/ENSG00000204681
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,2,22,0.09090909090909091,0.4618389774243941,0.42179691882916936,5578/3084,PRKCA/NRG1,ENSG00000154229/ENSG00000157168
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNALING_BY_NOTCH1,4,74,0.05405405405405406,0.4618389774243941,0.42179691882916936,7091/1024/4851/9794,TLE4/CDK8/NOTCH1/MAML1,ENSG00000106829/ENSG00000132964/ENSG00000148400/ENSG00000161021
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,10,269,0.03717472118959108,0.4618389774243941,0.42179691882916936,6853/5923/5595/59283/818/5578/3084/55799/2550/10381,SYN1/RASGRF1/MAPK3/CACNG8/CAMK2G/PRKCA/NRG1/CACNA2D3/GABBR1/TUBB3,ENSG00000008056/ENSG00000058335/ENSG00000102882/ENSG00000142408/ENSG00000148660/ENSG00000154229/ENSG00000157168/ENSG00000157445/ENSG00000204681/ENSG00000258947
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_DELTA_NP63_PATHWAY,3,47,0.06382978723404255,0.47290102181060734,0.43189986913465783,7421/4851/3084,VDR/NOTCH1/NRG1,ENSG00000111424/ENSG00000148400/ENSG00000157168
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_INTRINSIC_PATHWAY,2,23,0.08695652173913043,0.48060807544056455,0.4389387108809661,5624/1282,PROC/COL4A1,ENSG00000115718/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,3,48,0.0625,0.48060807544056455,0.4389387108809661,608/3586/23495,TNFRSF17/IL10/TNFRSF13B,ENSG00000048462/ENSG00000136634/ENSG00000240505
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_HES_HEY_PATHWAY,3,48,0.0625,0.48060807544056455,0.4389387108809661,55502/4851/9794,HES6/NOTCH1/MAML1,ENSG00000144485/ENSG00000148400/ENSG00000161021
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_PRL_SIGNALING_EVENTS_PATHWAY,2,23,0.08695652173913043,0.48060807544056455,0.4389387108809661,5595/1017,MAPK3/CDK2,ENSG00000102882/ENSG00000123374
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_CARDIAC_CONDUCTION,6,137,0.043795620437956206,0.48060807544056455,0.4389387108809661,89822/59283/844/818/55799/6335,KCNK17/CACNG8/CASQ1/CAMK2G/CACNA2D3/SCN9A,ENSG00000124780/ENSG00000142408/ENSG00000143318/ENSG00000148660/ENSG00000157445/ENSG00000169432
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_LONG_TERM_POTENTIATION,2,23,0.08695652173913043,0.48060807544056455,0.4389387108809661,818/3084,CAMK2G/NRG1,ENSG00000148660/ENSG00000157168
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,2,23,0.08695652173913043,0.48060807544056455,0.4389387108809661,2023/5595,ENO1/MAPK3,ENSG00000074800/ENSG00000102882
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,8,205,0.03902439024390244,0.4866366498766477,0.44444459983008244,5923/5595/59283/818/5578/3084/2550/10381,RASGRF1/MAPK3/CACNG8/CAMK2G/PRKCA/NRG1/GABBR1/TUBB3,ENSG00000058335/ENSG00000102882/ENSG00000142408/ENSG00000148660/ENSG00000154229/ENSG00000157168/ENSG00000204681/ENSG00000258947
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_EIF4_PATHWAY,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_TPO_PATHWAY,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_S1P_S1P2_PATHWAY,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,5595/9294,MAPK3/S1PR2,ENSG00000102882/ENSG00000267534
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_TOLL_ENDOGENOUS_PATHWAY,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,653509/10333,SFTPA1/TLR6,ENSG00000122852/ENSG00000174130
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,5595/8835,MAPK3/SOCS2,ENSG00000102882/ENSG00000120833
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,2,24,0.08333333333333333,0.49956666580345377,0.45625356603894196,5595/4094,MAPK3/MAF,ENSG00000102882/ENSG00000178573
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_GLUTATHIONE_METABOLISM,3,50,0.06,0.5088951923986158,0.4647732968702347,4953/5226/2539,ODC1/PGD/G6PD,ENSG00000115758/ENSG00000142657/ENSG00000160211
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,4,79,0.05063291139240506,0.5104384725226094,0.46618277253818496,5595/2206/5578/5600,MAPK3/MS4A2/PRKCA/MAPK11,ENSG00000102882/ENSG00000149534/ENSG00000154229/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_BAD_PATHWAY,2,25,0.08,0.514826023967536,0.4701899173898286,5595/3563,MAPK3/IL3RA,ENSG00000102882/ENSG00000185291
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,2,25,0.08,0.514826023967536,0.4701899173898286,5279/54965,PIGC/PIGX,ENSG00000135845/ENSG00000163964
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_INTEGRIN_A9B1_PATHWAY,2,25,0.08,0.514826023967536,0.4701899173898286,7422/3680,VEGFA/ITGA9,ENSG00000112715/ENSG00000144668
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_LYMPH_ANGIOGENESIS_PATHWAY,2,25,0.08,0.514826023967536,0.4701899173898286,5595/5600,MAPK3/MAPK11,ENSG00000102882/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_MYC_PATHWAY,2,25,0.08,0.514826023967536,0.4701899173898286,8312/6883,AXIN1/TAF12,ENSG00000103126/ENSG00000120656
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,2,25,0.08,0.514826023967536,0.4701899173898286,4851/9794,NOTCH1/MAML1,ENSG00000148400/ENSG00000161021
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_PHASE_2_PLATEAU_PHASE,2,25,0.08,0.514826023967536,0.4701899173898286,59283/55799,CACNG8/CACNA2D3,ENSG00000142408/ENSG00000157445
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_DISEASES_OF_METABOLISM,9,246,0.036585365853658534,0.5149326407406641,0.4702872903457705,9509/79947/653509/6441/140766/4851/6440/729238/221914,ADAMTS2/DHDDS/SFTPA1/SFTPD/ADAMTS14/NOTCH1/SFTPC/SFTPA2/GPC2,ENSG00000087116/ENSG00000117682/ENSG00000122852/ENSG00000133661/ENSG00000138316/ENSG00000148400/ENSG00000168484/ENSG00000185303/ENSG00000213420
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_RACCYCD_PATHWAY,2,26,0.07692307692307693,0.5274187591482402,0.48169084554551306,5595/1017,MAPK3/CDK2,ENSG00000102882/ENSG00000123374
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_ENDOMETRIAL_CANCER,3,52,0.057692307692307696,0.5274187591482402,0.48169084554551306,5595/8312/673,MAPK3/AXIN1/BRAF,ENSG00000102882/ENSG00000103126/ENSG00000157764
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_MTOR_SIGNALING_PATHWAY,3,52,0.057692307692307696,0.5274187591482402,0.48169084554551306,5595/7422/673,MAPK3/VEGFA/BRAF,ENSG00000102882/ENSG00000112715/ENSG00000157764
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_HDAC_CLASSIII_PATHWAY,2,26,0.07692307692307693,0.5274187591482402,0.48169084554551306,2274/8294,FHL2/H4C9,ENSG00000115641/ENSG00000276180
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_SMAD2_3NUCLEAR_PATHWAY,4,82,0.04878048780487805,0.5274187591482402,0.48169084554551306,7421/1017/3586/79753,VDR/CDK2/IL10/SNIP1,ENSG00000111424/ENSG00000123374/ENSG00000136634/ENSG00000163877
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,6,145,0.041379310344827586,0.5274187591482402,0.48169084554551306,22905/10096/29993/8533/3575/23048,EPN2/ACTR3/PACSIN1/COPS3/IL7R/FNBP1,ENSG00000072134/ENSG00000115091/ENSG00000124507/ENSG00000141030/ENSG00000168685/ENSG00000187239
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,2,26,0.07692307692307693,0.5274187591482402,0.48169084554551306,908/10381,CCT6A/TUBB3,ENSG00000146731/ENSG00000258947
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_ONCOGENIC_MAPK_SIGNALING,4,82,0.04878048780487805,0.5274187591482402,0.48169084554551306,54518/5595/818/673,APBB1IP/MAPK3/CAMK2G/BRAF,ENSG00000077420/ENSG00000102882/ENSG00000148660/ENSG00000157764
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNALING_BY_NOTCH4,4,82,0.04878048780487805,0.5274187591482402,0.48169084554551306,5706/4851/9794/9861,PSMC6/NOTCH1/MAML1/PSMD6,ENSG00000100519/ENSG00000148400/ENSG00000161021/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_AT1R_PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_EGF_PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_GH_PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_PYK2_PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_VEGF_PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,7422/5578,VEGFA/PRKCA,ENSG00000112715/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_NON_SMALL_CELL_LUNG_CANCER,3,54,0.05555555555555555,0.5333321523200187,0.48709153960037976,5595/5578/673,MAPK3/PRKCA/BRAF,ENSG00000102882/ENSG00000154229/ENSG00000157764
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_PATHWAYS_IN_CANCER,11,325,0.033846153846153845,0.5333321523200187,0.48709153960037976,2323/5595/8312/7422/1017/7170/5578/673/5979/1282/4914,FLT3LG/MAPK3/AXIN1/VEGFA/CDK2/TPM3/PRKCA/BRAF/RET/COL4A1/NTRK1,ENSG00000090554/ENSG00000102882/ENSG00000103126/ENSG00000112715/ENSG00000123374/ENSG00000143549/ENSG00000154229/ENSG00000157764/ENSG00000165731/ENSG00000187498/ENSG00000198400
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_GLYPICAN_1PATHWAY,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,7422/3084,VEGFA/NRG1,ENSG00000112715/ENSG00000157168
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_NFAT_3PATHWAY,3,53,0.05660377358490566,0.5333321523200187,0.48709153960037976,5595/5530/5578,MAPK3/PPP3CA/PRKCA,ENSG00000102882/ENSG00000138814/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_G0_AND_EARLY_G1,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,990/1017,CDC6/CDK2,ENSG00000094804/ENSG00000123374
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,2,27,0.07407407407407407,0.5333321523200187,0.48709153960037976,2023/5595,ENO1/MAPK3,ENSG00000074800/ENSG00000102882
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,3,54,0.05555555555555555,0.5333321523200187,0.48709153960037976,2323/5595/117145,FLT3LG/MAPK3/THEM4,ENSG00000090554/ENSG00000102882/ENSG00000159445
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE,4,84,0.047619047619047616,0.5333321523200187,0.48709153960037976,5595/57161/6283/5600,MAPK3/PELI2/S100A12/MAPK11,ENSG00000102882/ENSG00000139946/ENSG00000163221/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,4,85,0.047058823529411764,0.5431734174029107,0.49607955380501567,5595/1017/673/5600,MAPK3/CDK2/BRAF/MAPK11,ENSG00000102882/ENSG00000123374/ENSG00000157764/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,3,55,0.05454545454545454,0.5431734174029107,0.49607955380501567,5706/3184/9861,PSMC6/HNRNPD/PSMD6,ENSG00000100519/ENSG00000138668/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_DEGRADATION_OF_AXIN,3,55,0.05454545454545454,0.5431734174029107,0.49607955380501567,5706/8312/9861,PSMC6/AXIN1/PSMD6,ENSG00000100519/ENSG00000103126/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,4,85,0.047058823529411764,0.5431734174029107,0.49607955380501567,5706/8312/7091/9861,PSMC6/AXIN1/TLE4/PSMD6,ENSG00000100519/ENSG00000103126/ENSG00000106829/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,3,55,0.05454545454545454,0.5431734174029107,0.49607955380501567,79944/1743/5162,L2HGDH/DLST/PDHB,ENSG00000087299/ENSG00000119689/ENSG00000168291
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_PDGF_PATHWAY,2,28,0.07142857142857142,0.5471565935640702,0.49971738325219744,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,13,403,0.03225806451612903,0.5471565935640702,0.49971738325219744,8630/1815/6295/5530/818/64407/5578/643/2550/50840/221914/9294/6753,HSD17B6/DRD4/SAG/PPP3CA/CAMK2G/RGS18/PRKCA/CXCR5/GABBR1/TAS2R14/GPC2/S1PR2/SSTR3,ENSG00000025423/ENSG00000069696/ENSG00000130561/ENSG00000138814/ENSG00000148660/ENSG00000150681/ENSG00000154229/ENSG00000160683/ENSG00000204681/ENSG00000212127/ENSG00000213420/ENSG00000267534/ENSG00000278195
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,2,28,0.07142857142857142,0.5471565935640702,0.49971738325219744,4851/9794,NOTCH1/MAML1,ENSG00000148400/ENSG00000161021
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,2,28,0.07142857142857142,0.5471565935640702,0.49971738325219744,7884/11051,SLBP/NUDT21,ENSG00000163950/ENSG00000167005
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NEUTROPHIL_DEGRANULATION,15,479,0.031315240083507306,0.5485440542188168,0.5009845492078138,5646/671/23406/3687/6283/9861/6286/3848/6037/3684/124583/5223/258010/170482/3043,PRSS3/BPI/COTL1/ITGAX/S100A12/PSMD6/S100P/KRT1/RNASE3/ITGAM/CANT1/PGAM1/SVIP/CLEC4C/HBB,ENSG00000010438/ENSG00000101425/ENSG00000103187/ENSG00000140678/ENSG00000163221/ENSG00000163636/ENSG00000163993/ENSG00000167768/ENSG00000169397/ENSG00000169896/ENSG00000171302/ENSG00000171314/ENSG00000198168/ENSG00000198178/ENSG00000244734
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,3,56,0.05357142857142857,0.5523009966608247,0.5044157597026381,9181/5578/10381,ARHGEF2/PRKCA/TUBB3,ENSG00000116584/ENSG00000154229/ENSG00000258947
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SUMOYLATION,7,187,0.0374331550802139,0.5540640038254283,0.5060259117821586,51602/23468/7421/8365/5885/57591/8294,NOP58/CBX5/VDR/H4C8/RAD21/MRTFA/H4C9,ENSG00000055044/ENSG00000094916/ENSG00000111424/ENSG00000158406/ENSG00000164754/ENSG00000196588/ENSG00000276180
C2,CP,BAL_EOS.pct_02,416,264,11561,KEGG_HEMATOPOIETIC_CELL_LINEAGE,4,87,0.04597701149425287,0.5561871890770024,0.5079650140255678,2323/3575/3684/3563,FLT3LG/IL7R/ITGAM/IL3RA,ENSG00000090554/ENSG00000168685/ENSG00000169896/ENSG00000185291
C2,CP,BAL_EOS.pct_02,416,264,11561,BIOCARTA_BIOPEPTIDES_PATHWAY,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,5595/5578,MAPK3/PRKCA,ENSG00000102882/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_BARD1_PATHWAY,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,1017/580,CDK2/BARD1,ENSG00000123374/ENSG00000138376
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,5376/57211,PMP22/ADGRG6,ENSG00000109099/ENSG00000112414
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_MYOGENESIS,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,1000/5600,CDH2/MAPK11,ENSG00000170558/ENSG00000185386
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,5595/673,MAPK3/BRAF,ENSG00000102882/ENSG00000157764
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,2,29,0.06896551724137931,0.5564953771744424,0.5082464818017286,201164/4603,PLD6/MYBL1,ENSG00000179598/ENSG00000185697
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,5,120,0.041666666666666664,0.5564953771744424,0.5082464818017286,5706/5595/59269/9861/4094,PSMC6/MAPK3/HIVEP3/PSMD6/MAF,ENSG00000100519/ENSG00000102882/ENSG00000127124/ENSG00000163636/ENSG00000178573
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,4,88,0.045454545454545456,0.5566000629072914,0.5083420911411726,5706/1017/9184/9861,PSMC6/CDK2/BUB3/PSMD6,ENSG00000100519/ENSG00000123374/ENSG00000154473/ENSG00000163636
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,3,58,0.05172413793103448,0.5702062564123374,0.5207686094255922,1024/4851/9794,CDK8/NOTCH1/MAML1,ENSG00000132964/ENSG00000148400/ENSG00000161021
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SIGNALING_BY_PDGF,3,58,0.05172413793103448,0.5702062564123374,0.5207686094255922,1299/5327/1282,COL9A3/PLAT/COL4A1,ENSG00000092758/ENSG00000104368/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,7,191,0.03664921465968586,0.5733053594881968,0.523599016109371,5706/9184/9861/5885/348235/54821/10381,PSMC6/BUB3/PSMD6/RAD21/SKA2/ERCC6L/TUBB3,ENSG00000100519/ENSG00000154473/ENSG00000163636/ENSG00000164754/ENSG00000182628/ENSG00000186871/ENSG00000258947
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_RAS_PATHWAY,2,30,0.06666666666666667,0.5733709919971544,0.5236589581917991,5923/5578,RASGRF1/PRKCA,ENSG00000058335/ENSG00000154229
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_LAMININ_INTERACTIONS,2,30,0.06666666666666667,0.5733709919971544,0.5236589581917991,3679/1282,ITGA7/COL4A1,ENSG00000135424/ENSG00000187498
C2,CP,BAL_EOS.pct_02,416,264,11561,REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,2,30,0.06666666666666667,0.5733709919971544,0.5236589581917991,6118/7398,RPA2/USP1,ENSG00000117748/ENSG00000162607
C2,CP,BAL_EOS.pct_02,416,264,11561,PID_ATF2_PATHWAY,3,59,0.05084745762711865,0.578979170695373,0.5287809002772076,5595/5578/5600,MAPK3/PRKCA/MAPK11,ENSG00000102882/ENSG00000154229/ENSG00000185386
